Outlying	Skewed	Clumpy	Sparse	Striated	Convex	Skinny	Stringy	Monotonic
0.1449101783	0.8039694677	0.1028266001	0.0366121396	0.3727272727	0.090238516	0.6539027803	0.6728861268	0.0965632959
0	0.7549066541	0.0437310796	0.0459189909	0.21	0.2514552735	0.693974447	0.5096621041	0.0236139825
0.1451544014	0.7113704667	0.0123006134	0.0472242703	0.1132075472	0.1509405074	0.4156019011	0.3249511719	0.3722111553
0	0.534940592	0.0348362685	0.0741054358	0.046728972	0.6764513715	0.1558387748	0.279528903	1.4140368903268263E-6
0.4441297871	0.8119370589	0.0165232542	0.06356825	0.0471698113	0.1622730063	0.501663931	0.3249511719	1.7739416321637945E-5
0	0.5457227663	0.047888631	0.0759185128	0.0588235294	0.6777692438	0.1410599654	0.4111498845	0.0020229184
0	0.6753575617	0.0621637772	0.0617304258	0.663507109	0.7081540965	0.1120088752	0.7162851728	1.5711574496140255E-5
0	0.9021780652	0.1340293734	0.0827186049	0.2330097087	0.1980724547	0.5957215981	0.4584644282	0.0020363526
0	0.6804669657	0.0967984877	0.0531908251	0.7324561404	0.6981285812	0.1342321869	0.7893261085	0.0027757001
0	0.9265157657	0.1549504918	0.0794141059	0.375	0.6376195578	0.6439778301	0.9361901044	0.9924326243
0.3800210436	0.8183652209	0.056689901	0.0687989732	0.0694444444	0.2462529657	0.592824715	0.4516437995	0.0377923225
0.7877628174	0.9106601742	0.0195608111	0.0564972316	0.179245283	0.0990024608	0.667615766	0.4422848504	8.974363451162176E-6
0.5034755616	0.9041973709	0.0100492618	0.0854149239	0.1262135922	0.1591690512	0.4758465447	0.3756153164	0.0102755959
0.4637926894	0.8764810478	0.029701627	0.0706352157	0.0266666667	0.3238609964	0.5462080494	0.4872302087	2.4574456666105336E-4
0.0536575316	0.9064240317	0.1198140214	0.080707465	0.4404761905	0.4390511762	0.6281961423	0.5909294383	3.77803363203598E-4
0.0810107896	0.5432149088	0.0471933033	0.0818357636	0	0.5357104445	0.3380913859	0.2722844587	0.0033433569
0.6400105051	0.8134673989	0.0592956463	0.0315890288	0.0681818182	0.1108566795	0.515920013	0.320309083	2.825192305365686E-4
0.1686890872	0.67385187	0.0159823095	0.0431604212	0.0599078341	0.3989094754	0.3777821031	0.3501332227	0.0014714149
0.017165512	0.4691347804	0.0159367748	0.0781290085	0.05	0.6297283313	0.217244453	0.314432	5.803525214962902E-4
0.1231818334	0.8031153323	0.0852070971	0.0560578427	0.6432432432	0.5652993133	0.4028402502	0.7086974695	9.879139322397533E-4
0.2692757091	0.7445539565	0.0296398984	0.0499027853	0.0149253731	0.331865387	0.5055966258	0.2395439568	0.011429266
0	0.5641701383	0.0383637997	0.0765267898	0.0198019802	0.6203861579	0.4054065805	0.344912635	0.0070275679
0.727090826	0.9062320384	0.0175178686	0.0533503907	0.1401273885	0.0866427258	0.5725406116	0.425259008	0.0209634667
0.1904842844	0.7944826326	0.0170042976	0.0558414646	0.1145833333	0.3709166064	0.5059179736	0.5217212618	0.041179904
0	0.5460847819	0.0145933946	0.076236774	0.0934579439	0.6477185355	0.2968172897	0.4519979373	8.132523533842303E-4
0.0682366217	0.7969356063	0.0852180165	0.0667852035	0.63	0.6741727594	0.2035507882	0.6861814137	5.928447341040413E-4
0.4944192775	0.8634700326	0.0297258043	0.0778085558	0.0575539568	0.251006468	0.4991395955	0.4687094285	0.0546342489
0.0290580935	0.5003356017	0.0218069581	0.0778482709	0.0470588235	0.5089822092	0.3652866177	0.4347886579	0.0049361519
