Outlying	Skewed	Clumpy	Sparse	Striated	Convex	Skinny	Stringy	Monotonic
0.6616442314	0.8531302881	0.0438084509	0.076727713	0.0540540541	0.4913528154	0.5223143522	0.3829584413	0.3652974979
0.5401232249	0.8666131074	0.0461532836	0.0711691154	0.0454545455	0.5266945627	0.4444229606	0.4865462169	0.2429313081
0.8179270237	0.8545345527	0.0479090184	0.0699326485	0.0666666667	0.4986923933	0.3786231767	0.4340437318	0.4039451216
0.7120135073	0.8211025925	0.034627672	0.0633751537	0.0970873786	0.4514930189	0.4624245116	0.3957334004	0.1131231878
0.7121970394	0.8337127799	0.0259180037	0.0608380816	0.0208333333	0.499678841	0.3416297491	0.2900804949	0.1025015708
0.6745511923	0.7670169796	0.0280680165	0.0454053024	0.021978022	0.4970672787	0.4630192154	0.3095613678	0.3367476917
0.741129104	0.8247029383	0.0294019137	0.071482877	0.0634920635	0.5855884337	0.3144244864	0.320309083	0.0433903883
0.8985889162	0.802522966	0.0233240824	0.0644825078	0.0458715596	0.4858095042	0.2115505026	0.3880773458	0.0214493661
0.3545858094	0.7155495385	0.0282162643	0.0506633558	0.0325203252	0.4887163764	0.5063831886	0.4000583175	0.1158222019
0.4834686587	0.6700630737	0.0548680035	0.0453348363	0.1388888889	0.6904713761	0.2942596546	0.4774951671	0.2691953113
0.4355571667	0.8344586374	0.0234561007	0.069690587	0.0571428571	0.5627808432	0.1665068201	0.3807165708	0.0787306814
0.63026291	0.8207378391	0.026900587	0.0777448016	0.0229007634	0.7212837082	0.1613260836	0.3340784877	0.0676546644
0.7003334175	0.7985845212	0.0315372709	0.0669360836	0.0476190476	0.6427760459	0.2903680018	0.3758191598	0.0936522422
0.6729543044	0.7976701415	0.0374670419	0.0632597424	0.0517241379	0.7261934773	0.3971034948	0.3067528645	0.1273015303
0.6412205029	0.7850602238	0.027578386	0.0607178481	0.032	0.6346510291	0.3820233173	0.4347886579	0.4323390702
0.3387421424	0.7951089175	0.0388948253	0.0663879795	0.0536912752	0.4191228062	0.3116503435	0.4147648981	0.0263628399
0.5391537174	0.7765443045	0.0278581643	0.0602420962	0.037037037	0.4242019228	0.3984968016	0.2785234044	0.0474684482
0.791262319	0.8221674293	0.0324901187	0.0711691154	0.03125	0.5124645556	0.209813128	0.3490350534	0.052456991
0.5613276173	0.7848364583	0.0205636942	0.0625408996	0.0495867769	0.6119704078	0.4138279812	0.4129624457	0.0547706111
0.5934737564	0.7721377403	0.0404867799	0.0633391102	0.0354609929	0.6611192461	0.3428734546	0.4527320973	0.0857017507
0.4089747375	0.7493771194	0.0248087404	0.0621305987	0.0714285714	0.6320262824	0.3708585807	0.4453072878	0.5003797809
0.6241368748	0.7813296261	0.0328849945	0.0689857919	0.0434782609	0.4624300421	0.503476654	0.354214385	0.0990106179
0.5690156905	0.8391183786	0.0258063217	0.0828138403	0.0676691729	0.5460128568	0.203014549	0.314432	0.0902652342
0.6923538692	0.8425359098	0.0299400391	0.0839150418	0.0081300813	0.4519875901	0.2093834688	0.3060635325	0.0937758669
0.7592590994	0.8110638781	0.0394243009	0.0684207338	0.052173913	0.7009241883	0.2642600359	0.3280167289	0.1267699584
0.6583463073	0.8361265166	0.0205693527	0.0776742741	0.0068965517	0.7814995892	0.1212320646	0.2962962963	0.0812693345
0.6500855208	0.7840503277	0.0309908735	0.0770899603	0.0416666667	0.4625468434	0.3544446307	0.4480789019	0.2139985964
0.5880796963	0.8106180172	0.0403360567	0.0785803829	0.0362318841	0.7915023134	0.2712066539	0.3873757901	0.3945304951
