Outlying Skewed Clumpy Sparse Striated Convex Skinny Stringy Monotonic 
0.0 0.9249141650075109 0.06830505986229349 0.8257338209089611 0.2857142857142857 0.0 1.0 1.0 0.014938583889961037 
0.10700387045819444 0.9257032107789025 0.10594789226243571 0.07229142539545318 0.676056338028169 0.07762249690684929 0.51920006353084 0.7865270823850707 0.008053753451271833 
0.07674870566168253 0.8083968738927612 0.6986953404099991 0.03656096245901339 0.8333333333333334 0.0 1.0 0.8725048010973938 0.4251512861989601 
0.06174178765126389 0.7984603067267881 0.04599370685251293 0.04821019087653751 0.6376811594202898 0.10018613943696138 0.5587876139626864 0.823974609375 0.011853046156832855 
0.3179801844598071 0.8574473270092047 0.709325120218052 0.047358123969618866 0.8269230769230769 6.370407959948619E-4 0.8302879842097219 0.8824809390645053 0.16155591139792247 
0.28600576164222014 0.6854790033678919 0.01189003156212637 0.05686009843126733 0.02142857142857143 0.6501082826939373 0.3052112418141817 0.2665483193746294 0.10503226049119765 
0.6640018691105364 0.8897701032820531 0.1547624539861297 0.07395242931346566 0.7213114754098361 0.08632673437366065 0.510423195358144 0.8502697186178741 0.01759442449485603 
0.20451574512670567 0.829294893777466 0.5840246569282366 0.03575942437014364 0.8125 0.0 1.0 0.8725048010973938 0.5842536142853813 
0.1066438692465406 0.7054506240692864 0.05716113327458387 0.027763831252546698 0.06521739130434782 0.23204073170897285 0.786528019710477 0.5787037037037038 0.996198271870037 
0.21928194532231404 0.7211424509175854 0.029111142414510776 0.06057398416884965 0.013793103448275862 0.7189759273205101 0.22851830437554765 0.27161818378144914 0.1122270134109714 
0.2727666425211178 0.8986461856056847 0.07919857935023765 0.07055223491507523 0.5409836065573771 0.08290038327277045 0.5829813573479261 0.7513148009015777 0.002577013605422797 
0.2312187970056751 0.8153963448582637 0.6990911828577278 0.043197255303166295 0.7804878048780488 0.0 1.0 0.8502697186178741 0.5429204956141757 
0.2521805621405295 0.6543413441204533 0.09672578254115234 0.03272643268528981 0.34375 0.04041663002267038 0.8009551004408135 0.7630335397105253 0.9984015127290983 
0.331703323924467 0.7631255706606705 0.024208720558547017 0.06419670075913901 0.047244094488188976 0.6488220033834079 0.3852356040768118 0.3965694566039661 0.1189161360968154 
0.3383483450228118 0.6650132394460749 0.08411848061991535 0.029122506508661643 0.046511627906976744 0.12074386582644425 0.7255809344593602 0.4850583090379008 0.9936215128253219 
0.6547780096549023 0.909818303918084 0.15353025524007796 0.06812381390317991 0.6491228070175439 0.0915176540243397 0.5929531622447302 0.7865270823850707 0.025496559321210612 
0.2557728092682313 0.6634375718649239 0.7013301838428482 0.030747732429777404 0.8333333333333334 0.0 1.0 0.8869062426970019 0.13982171936610546 
0.34381869565268675 0.7346720029383806 0.015751906326119367 0.060179659027787664 0.03076923076923077 0.6140411862578553 0.21620351482529288 0.39330642210383177 0.02225416551601469 
0.30025636449958176 0.7656746585500118 0.02027024018417284 0.061276249031918396 0.024 0.6316676105907962 0.3098700166770223 0.32590503967765566 3.1182562931789224E-4 
0.3075946732739999 0.7144087449226817 0.01846975979712476 0.060179659027787664 0.030534351145038167 0.6174412980680613 0.19216901120532126 0.3775760675763684 0.03782823413356025 
0.2973528200471114 0.758474674958316 0.020865431427954544 0.05983465527324765 0.008928571428571428 0.5116325557472138 0.25243268466154234 0.2645787585075295 0.018329610742648647 
0.35624356694220877 0.8810878211277096 0.09280975090650802 0.06066505579955691 0.5873015873015873 0.10175333079727358 0.4764351948519093 0.7592511596010647 0.008960590551400204 
0.5893224867202361 0.7862735893435115 0.7182557397443564 0.03587502625909149 0.8333333333333334 1.2546467425315E-4 0.5789113828573929 0.8869062426970019 0.38552852554314515 
0.21469892291460585 0.6495328930886876 0.014545557277887509 0.058793366074654914 0.020833333333333332 0.6213987244147864 0.3032540767396861 0.3175537511744485 0.250010252557588 
0.29155192281330106 0.7419763824198631 0.027854730489501742 0.0591269398326107 0.0072992700729927005 0.5811356342248423 0.24975779681521215 0.41794451296811613 0.06438017365994138 
0.2612493899399522 0.7306562382605419 0.019821406972125612 0.06078438024134733 0.007246376811594203 0.5316724933871297 0.2710611656672761 0.2962962962962963 0.3006012381255951 
0.3808066011567128 0.7523854956608385 0.027943477901109508 0.0737281322843405 0.008403361344537815 0.7187152750105013 0.18608310444304754 0.2666897493253637 0.22492019532973018 
0.305140714301255 0.7821757098213409 0.015718818612990824 0.05996138713911587 0.02727272727272727 0.520976138200014 0.32541986225467323 0.4365902661035712 0.46415786077278537 
0.5592043370377666 0.867968881281663 0.11873147746906626 0.06064799028584323 0.7205882352941176 0.07362992734952287 0.5760823303099871 0.8658638000488281 1.0445903022435786E-5 
0.2607564117105386 0.8463334177495746 0.7110042666538722 0.05995563241122324 0.8301886792452831 6.306123749981549E-4 0.8523189070987105 0.9423223345470444 0.3306205696064956 
0.35321461823208905 0.7561629214588603 0.02585483757287447 0.06725212756465584 0.030534351145038167 0.5525412459163498 0.3274757347268593 0.41365688913012344 0.4697179464330501 
0.3180768638888434 0.6726282552830392 0.01806811409518683 0.058227238230372375 0.028169014084507043 0.5716968987780238 0.3187274538834224 0.2962962962962963 0.11661821620214788 
0.305358848577731 0.7755988148032436 0.012296814063080537 0.06647808051825604 0.03937007874015748 0.5964951403980217 0.245440994364866 0.3399466055410879 0.5409488830942124 
0.3438321013330524 0.7669611485128242 0.011817756190581024 0.0736719513270195 0.05128205128205128 0.5391389856152506 0.2638566288678218 0.381511496594216 0.47794143441640413 
0.357537153593405 0.7432327500687278 0.0124611477509335 0.059840421635259135 0.0 0.6656824090036233 0.28887149257149425 0.3619239396024012 0.2695985173908988 
0.6060354913391072 0.7631569216823983 0.032930810127416436 0.04073052811546785 0.04390243902439024 0.302292216254963 0.4128017048860456 0.3658171564521266 0.7980298941907231 
